Semaine;Réunion (RE);Mayotte (YT);Maurice (MU);Seychelles (SC);Zanzibar (TZ);Madagascar (MG)
2020-02-02;12,00;2,00;132,00;90,00;2,00;15,00
2020-02-09;10,00;4,00;128,00;76,00;1,00;15,00
2020-02-16;12,00;4,00;132,00;88,00;2,00;14,00
2020-02-23;11,00;4,40;125,40;77,00;0,00;12,00
2020-03-01;14,00;4,67;105,00;88,67;2,33;10,00
2020-03-08;18,00;2,25;101,25;85,50;2,25;10,00
2020-03-15;9,00;6,75;94,50;85,50;1,13;9,00
2020-03-22;12,00;6,00;48,00;44,00;2,00;6,00
2020-03-29;12,00;6,00;40,00;48,00;1,00;9,00
2020-04-05;11,00;2,20;68,20;59,40;1,10;6,00
2020-04-12;13,00;2,17;136,50;56,33;1,08;12,00
2020-04-19;10,00;6,00;60,00;56,00;1,00;8,00
2020-04-26;9,00;2,25;60,75;47,25;2,25;8,00
2020-05-03;8,00;6,00;42,00;46,00;0,00;10,00
2020-05-10;8,00;4,00;52,00;38,00;1,00;8,00
2020-05-17;9,00;2,25;56,25;54,00;1,13;7,00
2020-05-24;8,00;2,00;54,00;50,00;0,00;3,00
2020-05-31;9,00;4,50;67,50;47,25;1,13;10,00
2020-06-07;7,00;2,33;53,67;53,67;2,33;8,00
2020-06-14;11,00;6,60;46,20;50,60;1,10;7,00
2020-06-21;7,00;2,33;67,67;56,00;2,33;5,00
2020-06-28;17,00;4,25;63,75;48,88;1,06;5,00
2020-07-05;14,00;4,00;66,00;46,00;2,00;7,00
2020-07-12;12,00;2,00;60,00;50,00;1,00;7,00
2020-07-19;9,00;2,25;69,75;40,50;2,25;4,00
2020-07-26;9,00;2,25;60,75;60,75;2,25;6,00
2020-08-02;12,00;4,00;68,00;48,00;2,00;7,00
2020-08-09;13,00;4,33;97,50;58,50;1,08;8,00
2020-08-16;13,00;2,17;71,50;54,17;2,17;8,00
2020-08-23;10,00;1,00;60,00;56,00;2,00;6,00
2020-08-30;8,00;2,00;62,00;52,00;1,00;7,00
2020-09-06;25,00;4,17;62,50;50,00;1,04;4,00
2020-09-13;12,00;2,40;72,00;64,80;1,20;6,00
2020-09-20;11,00;2,20;57,20;46,20;2,20;8,00
2020-09-27;12,00;2,00;50,00;48,00;1,00;6,00
2020-10-04;13,00;2,17;65,00;62,83;2,17;6,00
2020-10-11;10,00;1,00;54,00;52,00;1,00;10,00
2020-10-18;10,00;2,50;70,00;70,00;2,50;4,00
2020-10-25;10,00;2,50;60,00;87,50;2,50;4,00
2020-11-01;9,00;2,25;45,00;38,25;0,00;8,00
2020-11-08;6,00;2,00;56,00;44,00;2,00;8,00
2020-11-15;7,00;2,33;53,67;53,67;2,33;5,00
2020-11-22;8,00;2,67;69,33;69,33;2,67;7,00
2020-11-29;8,00;2,00;40,00;52,00;1,00;5,00
2020-12-06;6,00;2,00;48,00;50,00;1,00;5,00
2020-12-13;91,00;2,17;52,00;49,83;1,08;21,00
2020-12-20;100,00;2,17;39,13;58,70;2,17;10,00
2020-12-27;46,00;2,19;78,86;61,33;2,19;13,00
2021-01-03;20,00;2,22;64,44;64,44;2,22;8,00
2021-01-10;19,00;2,11;63,33;52,78;2,11;9,00
2021-01-17;17,00;2,13;61,63;65,88;1,06;6,00
2021-01-24;10,00;2,00;34,00;44,00;4,00;6,00
2021-01-31;12,00;2,40;45,60;55,20;1,20;5,00
2021-02-07;12,00;2,40;50,40;57,60;2,40;6,00
2021-02-14;10,00;2,00;44,00;42,00;2,00;8,00
2021-02-21;10,00;2,00;72,00;42,00;1,00;10,00
2021-02-28;8,00;2,00;62,00;54,00;1,00;6,00
2021-03-07;8,00;2,00;48,00;48,00;2,00;9,00
2021-03-14;10,00;2,50;65,00;52,50;2,50;7,00
2021-03-21;12,00;2,00;38,00;60,00;1,00;6,00
2021-03-28;10,00;2,00;42,00;46,00;0,00;8,00
2021-04-04;10,00;2,50;45,00;65,00;2,50;4,00
2021-04-11;12,00;2,00;34,00;40,00;0,00;4,00
2021-04-18;9,00;1,13;38,25;51,75;1,13;2,00
2021-04-25;6,00;2,00;36,00;44,00;1,00;8,00
2021-05-02;10,00;2,50;60,00;100,00;2,50;7,00
2021-05-09;5,00;1,67;26,67;60,00;0,83;5,00
2021-05-16;6,00;2,00;26,00;42,00;1,00;5,00
2021-05-23;9,00;0,00;31,50;49,50;1,13;4,00
2021-05-30;12,00;1,20;38,40;43,20;1,20;3,00
2021-06-06;8,00;1,00;24,00;32,00;0,00;4,00
2021-06-13;7,00;2,33;32,67;42,00;1,17;4,00
2021-06-20;9,00;4,50;40,50;38,25;1,13;3,00
2021-06-27;9,00;2,25;36,00;38,25;1,13;5,00
2021-07-04;7,00;2,33;53,67;35,00;2,33;5,00
2021-07-11;13,00;2,17;47,67;39,00;1,08;3,00
2021-07-18;17,00;2,13;61,63;40,38;2,13;6,00
2021-07-25;22,00;1,10;79,20;46,20;1,10;3,00
2021-08-01;25,00;14,58;91,67;39,58;1,04;8,00
2021-08-08;12,00;2,40;84,00;43,20;0,00;5,00
2021-08-15;11,00;2,20;77,00;41,80;1,10;5,00
2021-08-22;12,00;2,00;80,00;38,00;1,00;8,00
2021-08-29;12,00;1,00;80,00;40,00;0,00;5,00
2021-09-05;24,00;1,09;87,27;37,09;1,09;3,00
2021-09-12;7,00;2,33;102,67;37,33;2,33;6,00
2021-09-19;9,00;1,13;117,00;45,00;2,25;7,00
2021-09-26;8,00;2,00;92,00;34,00;1,00;6,00
2021-10-03;15,00;4,29;139,29;51,43;0,00;6,00
2021-10-10;8,00;2,00;140,00;58,00;2,00;5,00
2021-10-17;10,00;1,00;114,00;58,00;0,00;5,00
2021-10-24;8,00;1,00;106,00;44,00;1,00;6,00
2021-10-31;8,00;2,00;94,00;48,00;1,00;8,00
2021-11-07;10,00;1,25;120,00;67,50;1,25;7,00
2021-11-14;12,00;1,00;94,00;48,00;1,00;7,00
2021-11-21;8,00;2,00;88,00;40,00;4,00;7,00
2021-11-28;10,00;1,00;60,00;38,00;2,00;4,00
2021-12-05;11,00;2,20;66,00;35,20;2,20;7,00
2021-12-12;10,00;2,00;62,00;44,00;0,00;4,00
2021-12-19;13,00;4,33;56,33;49,83;2,17;4,00
2021-12-26;16,00;2,29;128,00;86,86;2,29;8,00
2022-01-02;9,00;1,13;166,50;94,50;2,25;17,00
2022-01-09;8,00;1,00;154,00;74,00;2,00;6,00
2022-01-16;7,00;2,33;168,00;95,67;1,17;3,00
2022-01-23;14,00;2,33;168,00;88,67;2,33;11,00
2022-01-30;10,00;1,25;197,50;92,50;1,25;8,00
2022-02-06;7,00;4,67;175,00;84,00;1,17;11,00
2022-02-13;11,00;1,10;149,60;83,60;1,10;6,00
2022-02-20;11,00;2,20;145,20;70,40;2,20;8,00
2022-02-27;9,00;0,00;132,75;76,50;2,25;11,00
2022-03-06;7,00;2,33;147,00;81,67;2,33;7,00
2022-03-13;7,00;2,33;151,67;93,33;0,00;10,00
