Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2021-03-07;67,00;9,00;10,00;4,00;14,00;6,00;0,00;4,00;0,00;10,00;10,00;4,00;4,00;3,00;11,00;1,00;4,00;1,00;4,00;8,00;8,00;1,00;0,00;1,00;1,00;0,00;0,00;0,00
2021-03-14;41,00;4,00;14,00;10,00;7,00;8,00;5,00;8,00;5,00;8,00;8,00;3,00;1,00;1,00;7,00;0,00;3,00;0,00;9,00;12,00;7,00;1,00;3,00;8,00;1,00;0,00;0,00;0,00
2021-03-21;62,00;9,00;19,00;8,00;6,00;11,00;4,00;7,00;1,00;10,00;10,00;6,00;12,00;0,00;11,00;3,00;0,00;6,00;6,00;8,00;4,00;0,00;4,00;6,00;3,00;0,00;3,00;1,00
2021-03-28;56,00;9,00;10,00;10,00;9,00;6,00;6,00;4,00;0,00;10,00;11,00;4,00;3,00;0,00;9,00;3,00;1,00;3,00;9,00;7,00;13,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-04-04;51,00;10,00;21,00;9,00;9,00;3,00;7,00;7,00;3,00;7,00;3,00;4,00;3,00;3,00;23,00;1,00;4,00;3,00;9,00;7,00;30,00;3,00;1,00;4,00;3,00;0,00;1,00;1,00
2021-04-11;63,00;6,00;6,00;8,00;15,00;6,00;6,00;3,00;1,00;11,00;9,00;4,00;6,00;0,00;7,00;0,00;4,00;1,00;8,00;7,00;10,00;3,00;3,00;13,00;3,00;0,00;3,00;0,00
2021-04-18;47,00;13,00;14,00;7,00;13,00;6,00;6,00;10,00;6,00;1,00;12,00;7,00;9,00;0,00;11,00;6,00;3,00;4,00;16,00;8,00;11,00;0,00;3,00;7,00;1,00;1,00;0,00;1,00
2021-04-25;41,00;9,00;17,00;6,00;4,00;4,00;3,00;7,00;6,00;7,00;6,00;4,00;7,00;1,00;14,00;6,00;3,00;4,00;10,00;7,00;13,00;3,00;3,00;7,00;3,00;0,00;0,00;1,00
2021-05-02;49,00;1,00;14,00;8,00;14,00;11,00;4,00;6,00;3,00;7,00;8,00;4,00;7,00;0,00;21,00;3,00;7,00;1,00;7,00;13,00;10,00;3,00;4,00;4,00;1,00;0,00;0,00;0,00
2021-05-09;70,00;6,00;17,00;4,00;6,00;7,00;9,00;3,00;3,00;3,00;11,00;3,00;8,00;0,00;20,00;4,00;10,00;4,00;4,00;10,00;20,00;4,00;4,00;4,00;0,00;0,00;0,00;1,00
2021-05-16;63,00;11,00;11,00;7,00;22,00;7,00;6,00;1,00;6,00;9,00;8,00;3,00;11,00;0,00;12,00;4,00;3,00;0,00;7,00;1,00;6,00;4,00;6,00;7,00;4,00;1,00;1,00;0,00
2021-05-23;69,00;14,00;17,00;10,00;9,00;13,00;3,00;6,00;1,00;6,00;8,00;6,00;14,00;0,00;9,00;4,00;0,00;1,00;10,00;3,00;7,00;1,00;4,00;12,00;0,00;0,00;1,00;0,00
2021-05-30;48,00;6,00;16,00;7,00;15,00;3,00;3,00;3,00;3,00;1,00;9,00;4,00;5,00;0,00;10,00;6,00;0,00;1,00;7,00;0,00;9,00;1,00;4,00;1,00;6,00;0,00;0,00;1,00
2021-06-06;61,00;6,00;9,00;10,00;12,00;12,00;3,00;3,00;4,00;12,00;14,00;6,00;17,00;0,00;10,00;7,00;1,00;0,00;9,00;9,00;7,00;3,00;4,00;12,00;4,00;0,00;1,00;0,00
2021-06-13;63,00;5,00;12,00;3,00;7,00;4,00;1,00;7,00;6,00;6,00;14,00;1,00;5,00;1,00;15,00;7,00;0,00;7,00;6,00;3,00;9,00;1,00;4,00;6,00;1,00;0,00;0,00;0,00
2021-06-20;53,00;5,00;7,00;10,00;7,00;1,00;3,00;4,00;4,00;6,00;9,00;1,00;6,00;0,00;15,00;3,00;9,00;4,00;9,00;13,00;7,00;6,00;1,00;4,00;0,00;0,00;0,00;0,00
2021-06-27;68,00;14,00;17,00;10,00;12,00;6,00;0,00;1,00;3,00;7,00;5,00;1,00;24,00;0,00;19,00;1,00;6,00;0,00;7,00;1,00;17,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00
2021-07-04;60,00;12,00;15,00;7,00;35,00;7,00;0,00;1,00;3,00;3,00;13,00;4,00;20,00;0,00;10,00;9,00;5,00;0,00;7,00;4,00;10,00;2,00;6,00;7,00;0,00;0,00;0,00;1,00
2021-07-11;64,00;9,00;12,00;9,00;12,00;12,00;1,00;3,00;1,00;7,00;9,00;6,00;5,00;0,00;16,00;6,00;4,00;1,00;6,00;6,00;9,00;3,00;9,00;3,00;0,00;0,00;1,00;0,00
2021-07-18;65,00;8,00;20,00;5,00;5,00;8,00;3,00;3,00;3,00;6,00;11,00;5,00;5,00;0,00;21,00;6,00;3,00;2,00;11,00;3,00;17,00;3,00;2,00;8,00;3,00;2,00;0,00;0,00
2021-07-25;57,00;8,00;6,00;4,00;9,00;6,00;3,00;9,00;3,00;14,00;0,00;0,00;5,00;1,00;4,00;4,00;3,00;4,00;7,00;6,00;6,00;3,00;0,00;4,00;4,00;0,00;0,00;0,00
2021-08-01;57,00;9,00;7,00;9,00;12,00;10,00;1,00;4,00;1,00;13,00;6,00;12,00;5,00;1,00;10,00;12,00;0,00;3,00;12,00;10,00;9,00;3,00;0,00;1,00;0,00;0,00;1,00;0,00
2021-08-08;50,00;8,00;9,00;9,00;9,00;6,00;4,00;0,00;6,00;6,00;16,00;0,00;9,00;0,00;21,00;3,00;4,00;4,00;7,00;6,00;10,00;6,00;1,00;4,00;0,00;0,00;0,00;0,00
2021-08-15;86,00;3,00;13,00;7,00;10,00;11,00;6,00;3,00;6,00;11,00;14,00;0,00;6,00;0,00;10,00;7,00;6,00;1,00;10,00;10,00;14,00;3,00;3,00;4,00;3,00;0,00;3,00;0,00
2021-08-22;69,00;3,00;16,00;1,00;9,00;10,00;4,00;7,00;3,00;4,00;8,00;6,00;0,00;1,00;13,00;6,00;2,00;0,00;10,00;4,00;9,00;2,00;1,00;6,00;1,00;0,00;0,00;0,00
2021-08-29;75,00;9,00;18,00;12,00;17,00;6,00;6,00;6,00;1,00;16,00;8,00;3,00;6,00;0,00;16,00;11,00;3,00;1,00;4,00;4,00;4,00;5,00;1,00;3,00;0,00;1,00;0,00;1,00
2021-09-05;68,00;11,00;15,00;8,00;16,00;8,00;9,00;5,00;2,00;8,00;8,00;5,00;0,00;0,00;12,00;14,00;3,00;5,00;9,00;6,00;11,00;2,00;6,00;0,00;2,00;2,00;0,00;0,00
2021-09-12;51,00;9,00;25,00;3,00;9,00;6,00;3,00;1,00;7,00;1,00;5,00;4,00;14,00;0,00;11,00;3,00;0,00;6,00;13,00;7,00;3,00;3,00;4,00;0,00;0,00;0,00;0,00;1,00
2021-09-19;71,00;11,00;5,00;3,00;8,00;11,00;0,00;0,00;5,00;5,00;16,00;8,00;5,00;0,00;24,00;5,00;3,00;5,00;12,00;5,00;8,00;0,00;2,00;3,00;0,00;0,00;2,00;0,00
2021-09-26;59,00;6,00;11,00;11,00;9,00;9,00;6,00;8,00;5,00;9,00;14,00;14,00;3,00;2,00;17,00;3,00;3,00;2,00;6,00;6,00;18,00;3,00;0,00;6,00;2,00;0,00;0,00;0,00
2021-10-03;63,00;5,00;10,00;12,00;11,00;10,00;3,00;4,00;5,00;7,00;10,00;0,00;3,00;0,00;18,00;17,00;2,00;1,00;16,00;7,00;4,00;5,00;4,00;6,00;0,00;0,00;0,00;0,00
2021-10-10;63,00;11,00;11,00;8,00;14,00;11,00;9,00;3,00;2,00;17,00;15,00;5,00;5,00;2,00;9,00;11,00;6,00;3,00;11,00;6,00;17,00;3,00;5,00;2,00;0,00;2,00;0,00;0,00
2021-10-17;62,00;13,00;12,00;8,00;21,00;15,00;6,00;6,00;5,00;6,00;11,00;2,00;6,00;0,00;9,00;11,00;3,00;3,00;3,00;5,00;11,00;3,00;8,00;5,00;0,00;0,00;0,00;0,00
2021-10-24;72,00;5,00;9,00;17,00;18,00;12,00;9,00;5,00;5,00;6,00;6,00;5,00;11,00;0,00;24,00;6,00;3,00;3,00;6,00;11,00;8,00;0,00;5,00;9,00;6,00;0,00;2,00;2,00
2021-10-31;63,00;10,00;20,00;9,00;17,00;11,00;5,00;8,00;5,00;8,00;16,00;2,00;5,00;0,00;14,00;9,00;2,00;2,00;12,00;9,00;11,00;0,00;0,00;6,00;5,00;0,00;0,00;0,00
2021-11-07;56,00;8,00;12,00;9,00;12,00;6,00;5,00;8,00;0,00;3,00;5,00;0,00;2,00;0,00;12,00;5,00;6,00;2,00;12,00;9,00;11,00;5,00;2,00;3,00;0,00;0,00;3,00;0,00
2021-11-14;63,00;13,00;13,00;7,00;8,00;4,00;2,00;5,00;6,00;9,00;16,00;3,00;5,00;0,00;11,00;5,00;5,00;2,00;6,00;6,00;12,00;3,00;1,00;3,00;3,00;3,00;2,00;0,00
2021-11-21;54,00;10,00;20,00;9,00;6,00;12,00;5,00;3,00;3,00;9,00;15,00;0,00;3,00;2,00;11,00;2,00;2,00;3,00;9,00;8,00;5,00;0,00;2,00;5,00;3,00;2,00;3,00;2,00
2021-11-28;43,00;12,00;1,00;4,00;7,00;4,00;3,00;6,00;4,00;1,00;5,00;0,00;3,00;0,00;23,00;0,00;1,00;0,00;13,00;4,00;12,00;1,00;1,00;6,00;1,00;0,00;0,00;0,00
2021-12-05;48,00;5,00;13,00;10,00;9,00;4,00;1,00;4,00;4,00;1,00;6,00;4,00;2,00;0,00;18,00;5,00;2,00;0,00;7,00;7,00;1,00;3,00;3,00;3,00;1,00;0,00;0,00;0,00
2021-12-12;46,00;13,00;17,00;6,00;11,00;5,00;6,00;2,00;3,00;8,00;8,00;2,00;5,00;0,00;17,00;2,00;0,00;0,00;8,00;6,00;9,00;2,00;3,00;6,00;0,00;0,00;0,00;0,00
2021-12-19;70,00;9,00;15,00;2,00;10,00;5,00;2,00;8,00;0,00;2,00;12,00;7,00;3,00;0,00;34,00;0,00;3,00;2,00;16,00;5,00;10,00;0,00;3,00;7,00;0,00;0,00;2,00;0,00
2021-12-26;52,00;11,00;18,00;6,00;6,00;8,00;2,00;8,00;3,00;9,00;10,00;0,00;5,00;0,00;39,00;0,00;0,00;0,00;6,00;9,00;8,00;0,00;8,00;8,00;2,00;0,00;0,00;0,00
2022-01-02;58,00;11,00;21,00;6,00;7,00;10,00;0,00;10,00;0,00;1,00;6,00;1,00;2,00;0,00;15,00;2,00;2,00;0,00;10,00;7,00;1,00;3,00;3,00;4,00;3,00;0,00;0,00;0,00
2022-01-09;71,00;8,00;18,00;8,00;5,00;6,00;3,00;3,00;3,00;5,00;13,00;2,00;2,00;0,00;11,00;0,00;3,00;2,00;12,00;8,00;8,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2022-01-16;65,00;8,00;9,00;2,00;8,00;3,00;2,00;6,00;2,00;5,00;13,00;0,00;5,00;0,00;17,00;3,00;3,00;2,00;17,00;8,00;5,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-01-23;62,00;5,00;6,00;6,00;2,00;8,00;2,00;3,00;0,00;5,00;8,00;2,00;5,00;0,00;23,00;6,00;3,00;0,00;14,00;3,00;5,00;0,00;0,00;5,00;2,00;0,00;0,00;0,00
2022-01-30;77,00;3,00;13,00;2,00;6,00;8,00;0,00;6,00;2,00;3,00;5,00;2,00;5,00;0,00;14,00;0,00;2,00;2,00;20,00;8,00;5,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2022-02-06;76,00;7,00;9,00;6,00;5,00;2,00;2,00;2,00;5,00;3,00;3,00;0,00;5,00;0,00;11,00;2,00;2,00;3,00;11,00;5,00;5,00;0,00;0,00;5,00;0,00;2,00;0,00;0,00
2022-02-13;68,00;8,00;11,00;5,00;13,00;3,00;2,00;3,00;0,00;3,00;3,00;3,00;3,00;0,00;14,00;0,00;3,00;2,00;14,00;5,00;8,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
2022-02-20;45,00;11,00;12,00;0,00;3,00;6,00;3,00;3,00;3,00;2,00;5,00;2,00;0,00;0,00;8,00;2,00;0,00;3,00;12,00;3,00;3,00;2,00;0,00;0,00;3,00;0,00;0,00;0,00
2022-02-27;61,00;6,00;8,00;5,00;20,00;9,00;3,00;6,00;3,00;6,00;5,00;2,00;3,00;0,00;14,00;6,00;3,00;0,00;9,00;6,00;3,00;3,00;0,00;6,00;0,00;0,00;0,00;0,00
2022-03-06;47,00;16,00;20,00;9,00;8,00;6,00;2,00;8,00;5,00;6,00;7,00;6,00;7,00;0,00;20,00;0,00;3,00;0,00;14,00;6,00;6,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2022-03-13;70,00;8,00;15,00;9,00;3,00;8,00;0,00;6,00;5,00;3,00;5,00;0,00;11,00;0,00;14,00;0,00;0,00;0,00;15,00;6,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;57,00;5,00;18,00;5,00;12,00;5,00;0,00;2,00;8,00;6,00;7,00;0,00;3,00;0,00;12,00;2,00;2,00;2,00;11,00;5,00;9,00;2,00;0,00;3,00;0,00;0,00;0,00;0,00
2022-03-27;53,00;9,00;9,00;9,00;1,00;9,00;3,00;3,00;6,00;1,00;6,00;1,00;3,00;1,00;9,00;0,00;3,00;0,00;6,00;3,00;3,00;0,00;3,00;1,00;3,00;0,00;0,00;0,00
2022-04-03;50,00;7,00;11,00;4,00;6,00;10,00;6,00;4,00;3,00;4,00;6,00;6,00;3,00;0,00;6,00;1,00;4,00;0,00;6,00;7,00;4,00;1,00;0,00;3,00;1,00;0,00;0,00;0,00
2022-04-10;51,00;5,00;6,00;6,00;6,00;6,00;0,00;2,00;0,00;7,00;5,00;1,00;3,00;0,00;20,00;3,00;8,00;0,00;4,00;0,00;9,00;0,00;2,00;0,00;3,00;0,00;0,00;0,00
2022-04-17;51,00;6,00;7,00;4,00;8,00;6,00;1,00;1,00;0,00;7,00;3,00;1,00;2,00;1,00;15,00;2,00;3,00;0,00;4,00;3,00;4,00;5,00;0,00;0,00;4,00;0,00;0,00;0,00
2022-04-24;36,00;8,00;8,00;6,00;8,00;8,00;2,00;2,00;4,00;2,00;10,00;4,00;11,00;0,00;15,00;4,00;4,00;0,00;4,00;2,00;4,00;0,00;0,00;2,00;2,00;2,00;0,00;0,00
